,Date,Id,User,Tweet
1372,2022-12-15 00:33:07+00:00,1603186355210571776,teleradiocosta,"las noticias internacionales Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/dW16lFHhhR, see more https://t.co/2OG6kqJL9p"
1373,2022-12-15 00:24:29+00:00,1603184180837421056,CarsForNoCredit,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/aHWwDJA4Ft, see more https://t.co/6RJ2n1SYr0"
1374,2022-12-15 00:24:26+00:00,1603184170024505345,FranckJocktane,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/MlK0v8Zbr3, see more https://t.co/L7JL7CvzGN"
1375,2022-12-15 00:24:16+00:00,1603184129088036864,BrewNewsonTap,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/x8HFAOwAC7, see more https://t.co/YKW2DQPPmG"
1376,2022-12-15 00:07:00+00:00,1603179781457166337,TheEveninger,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/e5W9Z8I3CM, see more https://t.co/FUafkMkgWs"
1377,2022-12-15 00:06:58+00:00,1603179773525639170,donachiaro,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/lYYf3COzTR, see more https://t.co/Csz5SAMAyk"
1378,2022-12-15 00:06:46+00:00,1603179724208996352,MtroAgustinS,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/N9KtGd4NDk, see more https://t.co/CjqGSa24ke"
1379,2022-12-14 23:59:22+00:00,1603177859803222017,Shreekant26,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/MkkrFl0OVv, see more https://t.co/pLPQwPHH0w"
1380,2022-12-14 23:55:12+00:00,1603176812242149376,Themelis_Cuiper,"#SEO #socialmedia : Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/HoSfjtZWRr, see more https://t.co/M02LX8GkMD"
1381,2022-12-14 23:48:48+00:00,1603175202636152832,saqibkhokhar777,"Congrats  👏 💐 to World Champions France 🇫🇷 has made it through to World  Cup  Finals 2022 in Doha 🇶🇦Stadium 🏟 were their going face. Argentina 🇦🇷.

France 2-0 Morocco - Hernandez and Muani fire Les Bleus into final https://t.co/P3UIFZIfco via https://t.co/q8Z6gR0xhg"
1382,2022-12-14 23:47:15+00:00,1603174813681750016,gdadRuslan,Kalau ikut performance semi argentina la champion.. tapi france pon boleh champion.. so jawapan selamat yang menang akan jd champion world cup edisi 2022..
1383,2022-12-14 23:18:48+00:00,1603167653501149184,euDaviCosta,"@KMbappe Brazil y France Brothers 🇧🇷
Champion World cup 2022🔥"
1384,2022-12-14 23:06:05+00:00,1603164454447116288,TarunKu23732754,"Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN
https://t.co/hCsoytSFC0"
1385,2022-12-14 23:01:01+00:00,1603163175884673025,TownyMontana,Defending champion France ended Morocco’s 2022 World Cup dream thanks to a 2-0 victory at the Al Bayt Stadium  https://t.co/FZc8Rmmzb3 https://t.co/ox26e2OsTs
1386,2022-12-14 23:00:12+00:00,1603162973970829312,CNN,Defending champion France ended Morocco’s 2022 World Cup dream thanks to a 2-0 victory at the Al Bayt Stadium  https://t.co/yKgileFA3P https://t.co/dwu96NwAms
1387,2022-12-14 22:54:15+00:00,1603161473928552448,AndyVermaut,"Andy Vermaut shares:France has crushed Morocco's World Cup dreams, ending the Atlas Lions' fairytale run: Reigning champions France kept their composure to edge out Morocco 2-0 and book their place in the final of the 2022 FIFA World Cup in… https://t.co/b0C3JL4Mgd Thank you. https://t.co/2a6LMg8jeQ"
1388,2022-12-14 22:49:11+00:00,1603160199992598531,Y_Mukai,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final .  https://t.co/xrylYn7zxF
1389,2022-12-14 22:46:43+00:00,1603159579503644672,misty_rika,"@AlbicelesteTalk @partidazocope messi never won against mbappe 🤣🤣😂

◉ 2018 World Cup: Mbappé scores 2 as France knock out Messi’s Argentina 

◉ 2020/21 Champions League: Mbappé scores 4 across two legs to knock out Messi’s Barcelona

◎ 2022 World Cup: Mbappé hat-trick to send messi to retirement https://t.co/HqR4Gg0hhm"
1390,2022-12-14 22:45:36+00:00,1603159299772993537,MarvelTVUpdate,"World Cup Qatar 2022: Defending Champion, France Beat Morocco To Set Up Argentina Final | MarvelTvUpdates

READ MORE

https://t.co/w11Dlg98F8"
1391,2022-12-14 22:45:00+00:00,1603159148069371904,7News,"Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final

https://t.co/mnXkQYUCST"
1392,2022-12-14 22:44:21+00:00,1603158984403390468,editor13x,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/Itpn2wQL4R, see more https://t.co/XdA82U53tW"
1393,2022-12-14 22:43:28+00:00,1603158760016384001,misty_rika,"@AlbicelesteTalk ◉ 2018 World Cup: Mbappé scores 2 as France knock out Messi’s Argentina 

◉ 2020/21 Champions League: Mbappé scores 4 across two legs to knock out Messi’s Barcelona

◎ 2022 World Cup: Mbappé hat-trick to send messi to retirement

messi never won against mbappe 🤣🤣😂"
1394,2022-12-14 22:43:08+00:00,1603158675408855041,moviesd25938943,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/Ounos8a7Hr
1395,2022-12-14 22:42:47+00:00,1603158589559828480,worth1ooo,"HEADLINES: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/SWDYDNj4Cy, see more https://t.co/9IQjUUSeRB"
1396,2022-12-14 22:42:44+00:00,1603158577237364737,hustlerpreneur,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/2TuweUCxHV, see more https://t.co/a1btsiGW80"
1397,2022-12-14 22:42:42+00:00,1603158566399090690,temptinTAUREAN,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/JRxnyL8gVy, see more https://t.co/jy7weSBZEw"
1398,2022-12-14 22:42:39+00:00,1603158554189479939,Washington_Aris,"Listo! Un diario con lo más interesante. Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/vfn9kFnQlp, see more https://t.co/H7OE7spLhQ"
1399,2022-12-14 22:42:31+00:00,1603158522082066436,BharatkhandN,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/AZVigZ7PS8
1400,2022-12-14 22:42:25+00:00,1603158497629442048,Sixto_Torres,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/EwHRdgq97N, see more https://t.co/w0YHwQylTk"
1401,2022-12-14 22:42:00+00:00,1603158392788471808,jobkhoj71,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/md5akWk5g0
1402,2022-12-14 22:41:48+00:00,1603158342494572544,Jbnews01,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/8d04x2vXR7
1403,2022-12-14 22:41:35+00:00,1603158288496992256,JuhaatLFPress,"I should become a sports journalist, or better yet a gambling man. After today’s victory by France I have predicted: 2010 World Cup champion; 2014 finalists and champion; 2018 one finalist; and 2022 both finalist. France is my prediction this year. #WorldCup"
1404,2022-12-14 22:39:25+00:00,1603157742516158464,emiliowilde,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/cHuPYALPBf, see more https://t.co/C6Y2v6Sh7q"
1405,2022-12-14 22:39:21+00:00,1603157724820344833,ekaraduman1070,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/GIV0T8650o, see more https://t.co/Ob6sGJX5Ny"
1406,2022-12-14 22:38:02+00:00,1603157394766573568,bs_totti,Defending champion France ends Morocco’s Qatar 2022 dream and reaches the fourth World Cup final https://t.co/XozdWMMaTW
1407,2022-12-14 22:36:59+00:00,1603157127928979457,seifu_hassen,France defending champions go through to the 2022 FIFA World Cup final tournament with Argentina to decide to win the trophy on Sunday.
1408,2022-12-14 22:35:28+00:00,1603156748646350849,pedrobauza,"Top stori: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/XCAbqhvmCS, see more https://t.co/kB4GHIXjLK"
1409,2022-12-14 22:35:20+00:00,1603156712474697728,YEWWinfo,"YEWWinfo Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/pVCGHu6bwC, see more https://t.co/EJ81hI6Idt"
1410,2022-12-14 22:35:12+00:00,1603156682070269953,AsambleaElLugar,"Noticias: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/YG4pDN5xXh, see more https://t.co/RIgTg1u4jj"
1411,2022-12-14 22:32:53+00:00,1603156099133227008,WeAreChelsea_FC,World Cup: Ziyech and Morocco’s fairytale run over | Hakim Ziyech and Morocco’s incredible 2022 FIFA World Cup was brought to an end by defending champions France despite another impressive performance in the semi-finals. https://t.co/XJuVTBjHE8
1412,2022-12-14 22:30:05+00:00,1603155390992158721,KVOA,Defending champion France ended Morocco's 2022 World Cup dream on Wednesday thanks to a 2-0 victory at the Al Bayt Stadium. https://t.co/3rxMAB6Di1
1413,2022-12-14 22:29:36+00:00,1603155269218959361,GtothemfD,FRANCE WORLD CUP 2022 CHAMPIONS
1414,2022-12-14 22:26:53+00:00,1603154588432945154,Alex_Fedd,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/No1YRdVzwG, see more https://t.co/iST3sEZ9zL"
1415,2022-12-14 22:26:42+00:00,1603154539917574144,kam_tong,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/WEbgZSUXpj, see more https://t.co/FE7amZ3PDs"
1416,2022-12-14 22:26:18+00:00,1603154440621625345,expanduse,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/pNx5aOAZkb
1417,2022-12-14 22:25:03+00:00,1603154125746688000,sportsepics,"World Champion  World Cup 2022: #Argentina is the predicted winner with 50%. #France has dropped to 50% #ExcitementIndex 100/200, more on https://t.co/QLFBDwlZ9m"
1418,2022-12-14 22:24:27+00:00,1603153976458878979,ugonewsglobal,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/3cziraWi6R
1419,2022-12-14 22:22:00+00:00,1603153357463777280,AntonioMango4,"#FIFAWorldCup 
Semi-Finals
🇦🇷Argentina 3-0 Croati🇭🇷
🇫🇷France 2-0 Morocco🇲🇦

32 Countries, two remain, one Champion🏆

🏆World Cup 2022 Final
🇦🇷Argentina V France🇫🇷

Can’t wait for this on Sunday, Good Luck to both 💥💥"
1420,2022-12-14 22:19:59+00:00,1603152852989394944,jamaislu,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/rFc0qpZdBg, see more https://t.co/ZBT0nRufWr"
1421,2022-12-14 22:19:10+00:00,1603152644800929792,hindinewswala_,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final- HindiNewsWala https://t.co/kEBOAQR6Zl
1422,2022-12-14 22:18:43+00:00,1603152530795528192,zaafinder,"Reigning champions, France have qualified for the final of the 2022 World Cup after overcoming Morocco 2-0 in the semi final on Wednesday.

https://t.co/8pyps8sNVV"
1423,2022-12-14 22:17:44+00:00,1603152284770344960,hjalmarcito,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/kRS1nAM5uh, see more https://t.co/4jDf638iRl"
1424,2022-12-14 22:17:40+00:00,1603152268022489091,SA_Cleaning,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/322GRaf2oR, see more https://t.co/GohRK4XB2I"
1425,2022-12-14 22:17:36+00:00,1603152253388570625,Silviacuervo1,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/PFFvvAjItM, see more https://t.co/kMtsXsSKfa"
1426,2022-12-14 22:17:31+00:00,1603152231661985797,EleLombardia,"#EleLombardia: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/ihHN3hrCMl, see more https://t.co/KlsSNeTE4W"
1427,2022-12-14 22:17:30+00:00,1603152225777451008,ThaiVisionHols,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/DLBozmO2Y2, see more https://t.co/ihN1hyv5Xi"
1428,2022-12-14 22:17:18+00:00,1603152175718404096,jmussuto,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/JFoXqrgHEa, see more https://t.co/8Fq9DzYnhn"
1429,2022-12-14 22:12:58+00:00,1603151084947755009,In_site_updates,World Cup 2022: France 2-0 Morocco - France edge past Morocco to set up Argentina final - https://t.co/5cTroqW7eC -Defending world champions France edge past Morocco at Al Bayt Stadium to set up a World Cup final against Argentina. - Tell the world what you think
1430,2022-12-14 22:10:09+00:00,1603150375611162626,world60Z,"@6x7z1 @KMbappe Mbappe please save the world
🌟🌟🌟
France is the 2022 World Cup champion, led by legend Kylian Mbappe
انسخ التعليق هذا واكتبه له عشان يتحمس 
بسرعه"
1431,2022-12-14 22:08:22+00:00,1603149926405443584,world60Z,"@TalentedFBG @KMbappe Mbappe please save the world
🌟🌟🌟
France is the 2022 World Cup champion, led by legend Kylian Mbappe."
1432,2022-12-14 22:07:34+00:00,1603149727297568769,Saudi_Gazette,"Reigning world champions #France beat #Morocco 2-0 Wednesday to face #Argentina in the 2022 FIFA #WorldCup final this weekend. 
https://t.co/WpkGojX0cs"
1433,2022-12-14 22:07:33+00:00,1603149722931314689,CarloscostaCaca,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/eUv9Oz9wy2, see more https://t.co/DEnb9XDw7R"
1434,2022-12-14 22:07:28+00:00,1603149701523689472,Aiman_Batool1,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/Z6feiHaGcl, see more https://t.co/ihMzZEhtJ9"
1435,2022-12-14 22:07:27+00:00,1603149696184320003,magsegovia,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/TRxIGlKMrd, see more https://t.co/UCzLvshkM5"
1436,2022-12-14 22:07:18+00:00,1603149657437347840,glevin1,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/mv4YWFmeuR, see more https://t.co/UlaAJGeW8a"
1437,2022-12-14 22:07:08+00:00,1603149615490007040,georgespessoa,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/y1iWxXWOWF, see more https://t.co/raV8oebHB1"
1438,2022-12-14 22:05:32+00:00,1603149214594260999,NewstrackNGR,"In a tension soaked semi-final of the 2022 Qatar World Cup finals, the defending champion, France has ended the Moroccan mesmerising runs in this year's world cup with unanswered two goals to Nill."
1439,2022-12-14 22:05:13+00:00,1603149133145047041,bolanewsco,"The 2022 Qatar World Cup winner will be __________? 

Argentina and the reigning champion France will square off in the final match on Sunday.🔥

#Bolanews #Qatar2022 https://t.co/aYbC5To4VD"
1440,2022-12-14 22:03:52+00:00,1603148793947488256,Digitalfyme1,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/0X16eCG8cU
1441,2022-12-14 22:01:37+00:00,1603148229755166721,danielht2009,"@FIFAWorldCup Morocco's surprise was stopped by the Defending Champion, France: 2-0. In the final, it will be France's turn to be stopped by Argentina.Messi's long wait in the last match of his World Cup will end in a very sweet way by successfully bringing Argentina to win the 2022 World Cup!"
1442,2022-12-14 22:00:36+00:00,1603147973449449474,TheSportanic,"Finalists are locked 🔒 ! 

The FIFA World Cup in Qatar in 2022 will feature the defending champions, France 🇫🇷 and the Mighty Team Argentina 🇦🇷 , in the all important Final 🏆.

#Sportanic | #SportanicUpdates | #FanJourneyWithSportanic | #FIFAWorldCup | #Qatar2022 https://t.co/PgaU5H2FyP"
1443,2022-12-14 21:59:24+00:00,1603147669454684164,dougpete,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/IEZloBs8mH, see more https://t.co/xQorfIpuux"
1444,2022-12-14 21:57:55+00:00,1603147298074140676,PakistanTimez,"Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN
https://t.co/Ctw3Aur9YL"
1445,2022-12-14 21:57:09+00:00,1603147106474414080,waniafaan1,FiFA World Cup 2022: Defending champions France reached in finals defeated Morocco by 2 goals.
1446,2022-12-14 21:56:38+00:00,1603146975322464256,muhib116,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/2EcK4DtvM0
1447,2022-12-14 21:56:08+00:00,1603146849585594368,VegasMonthly,"Top story: Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/bhMuNqvmWx, see more https://t.co/v3N633OA6D"
1448,2022-12-14 21:56:06+00:00,1603146840605597699,RNEPLUS,"Top story:TRY1 Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN https://t.co/tmuVdguUU0, see more https://t.co/TpN6qYdLwu"
1449,2022-12-14 21:52:03+00:00,1603145819900858370,ErieNewsNow,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final https://t.co/ZXurmqGKv0
1450,2022-12-14 21:51:39+00:00,1603145720059535362,thefrontpagebd,"As France beats Morocco by 2-0, Messi’s Argentina to face the world champions France in the FIFA World Cup 2022 Finals on December 18th, Bangladesh time 9:00 PM. 

Who’s going to win the title? Predict in the comments below! 
https://t.co/S8lNan4Xrp https://t.co/jy4gnU18tG"
1451,2022-12-14 21:48:17+00:00,1603144871509999618,MABeckerich,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final: CNN https://t.co/lTC52N8A7l
1452,2022-12-14 21:48:11+00:00,1603144848239992834,dailyfastnews24,"Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final | CNN World Latest News  

     ...  https://t.co/rmRAVlGehS
https://t.co/rmRAVlGehS"
1453,2022-12-14 21:43:03+00:00,1603143555140096000,Spice919fm,"A winner will be crowned as a champion this Sunday at the Lusail Stadium of the FIFA World Cup Qatar 2022.

Who will lift the ultimate trophy🏆? 
Argentina🇦🇷 or France🇫🇷 

#Qatar2022    #FIFAWorldCup    
#WorldCupOnSpice
#SpiceSports #Waayɛdɛw https://t.co/3yy50dFNaR"
1454,2022-12-14 21:40:48+00:00,1603142988749848580,upstractcom,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final #kolomuanis #didierdeschamps #casablanca #atlaslions #antoinegriezmann #argentina https://t.co/jNP5ag4TQA
1455,2022-12-14 21:40:47+00:00,1603142987520921606,upstract,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final #kolomuanis #didierdeschamps #casablanca #atlaslions #antoinegriezmann #argentina ➡️ Now on https://t.co/CAhbgw5d4W — https://t.co/H4ekhDzdJi
1456,2022-12-14 21:40:16+00:00,1603142857665150979,eurojournalENG,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/E20qyEwWCR
1457,2022-12-14 21:39:03+00:00,1603142548880490500,Markpoundz1,"🗣️ FIFA World Cup: Reigning champions France smashed the Atlas Lions of Morocco to book their place in the final against Argentina on Sunday, December 18, 2022, at exactly 15:00. https://t.co/z27afeb1tp"
1458,2022-12-14 21:38:23+00:00,1603142380919689217,BusinessTrumpet,"Hard Fighting Morocco Bows 2:0 to France in the Semi Finals of the 2022 World Cup in Qatar 
https://t.co/q8QRhMZABh 

The hard fighting Atlas Lions of Morocco bowed to defending champions, the Les Bleus (The Blues) of France, 2:0 in the semi finals of the ongoing 2022 World ... https://t.co/IU3ZwTGBAP"
1459,2022-12-14 21:38:13+00:00,1603142341984157696,CFCnews,World Cup: Ziyech and Morocco’s fairytale run over | Hakim Ziyech and Morocco’s incredible 2022 FIFA World Cup was brought to an end by defending champions France despite another impressive performance in the semi-finals. https://t.co/6nwUyjtK8T
1460,2022-12-14 21:37:36+00:00,1603142184794050568,BusinessTrumpet,"Hard Fighting Morocco Bows 2:0 to France in the Semi Finals of the 2022 World Cup in Qatar 
https://t.co/dktqHWlk1B 

The hard fighting Atlas Lions of Morocco bowed to defending champions, the Les Bleus (The Blues) of France, 2:0 in the semi finals of the ongoing 2022 World ... https://t.co/0ct5Beyx5r"
1461,2022-12-14 21:36:34+00:00,1603141923690405888,Kemifilaniblog,"Qatar 2022: World Cup champions, France head to finals after 2-0 win over Morocco https://t.co/NZz94C7iJv"
1462,2022-12-14 21:35:43+00:00,1603141710951120896,IsmailYSyed,"Morocco has secured its history, breaking the threshold by playing against a racist giant World Cup Champions behemoth #France. Well done #Morocco. You dominated the game yet referee looked the other way to the penalty. 
#francemaroc #FIFAWorldcup #Qatar2022 #كأس_العالم_قطر_2022"
1463,2022-12-14 21:35:01+00:00,1603141533087268871,DaAnsahonSports,"#1 #10 #GOAT𓃵 only #WorldCup 

 12/18/2022 #Worldcupfinal #1 player in world 🌎 #10 #Mbappe #france #WorldCup defending champs vs #1 player all time #10 #Messi𓃵 
With #1 #WorldCup champion #10 #Pele on deathbed. Record (3) WC titles

#francevsargentina #ElonMusk #romams118 https://t.co/3LKAj46fsp"
1464,2022-12-14 21:34:37+00:00,1603141435666169856,M7amme7o,France will win the World Cup for the second year in a row #France_Champion_the_world_2022
1465,2022-12-14 21:34:10+00:00,1603141322155884546,elarfaouy85,"Afin de réaliser un exploit historique 🔥

 Champions, # Coupe du Monde de la FIFA, Russie 2018 🇫🇷

 En finale pour la deuxième fois consécutive 👀

 @FrenchTeam |  #FIFA_WorldCup |  #Qatar 2022
#France 🇨🇵🇶🇦❤️"
1466,2022-12-14 21:34:01+00:00,1603141283207323650,PhumulaniNdlov2,France will defend it they will be 2022 World cup champions https://t.co/vTe6FEyFJH
1467,2022-12-14 21:33:47+00:00,1603141223241457664,MamoonAftab,Argentina vs France Final 2022 FIFA Qatar Football Worldcup! If Argentina wins KSA would be very happy to beat champs in first round if France wins Karim Benzema fans would be glad! France is a defending champion &amp; team of Zizu (Zinedine Zidane) one of the greatests in soccer.
1468,2022-12-14 21:32:29+00:00,1603140895842263041,liyaakujjaa,"Latest Fifa World Cup champion France advanced to the Final battle of World Cup 2022 after facing a challenging game with Morocco. 
France will face Argentina on the Final match, scheduled to be held on 18th December 2022, at Lusail Stadium. 
#FRA #FIFAWorldCup #Qatar2022 https://t.co/9UKo6p9ihB"
1469,2022-12-14 21:32:22+00:00,1603140867090395136,Latest_news4_U,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/ESrYSPBwvU
1470,2022-12-14 21:31:58+00:00,1603140765911486465,JANGMINCUTIE,"@Stake @vanielmage @sporty_boy7 Im not wrong in my prediction france will win today and france will be the 2022 FIFA WORLD CUP CHAMPION 

MARK MY WORD 🏆🏆🏆 
 FRANCE VS ARGENTINA
2-0 AGAIN
Lloris HUGO the GOAL STOPPER 💪"
1471,2022-12-14 21:30:51+00:00,1603140487581519875,CMartinezz_27,Congratulations France 2022 World Cup Champions👏🏽🥳🇫🇷
1472,2022-12-14 21:30:07+00:00,1603140299831750657,global_trends22,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final https://t.co/Y6gtmMnkm3
1473,2022-12-14 21:27:53+00:00,1603139738549903360,Subashraghu18,"The Defending Champions France Will Take on Messi's Argentina in the Finals of a 2022 FIFA World Cup ⚡

#ArgentinavsFrance
#Messi𓃵 
#Mbappé 
#FIFAWorldCup 
#Final https://t.co/4OfLlZvm0L"
1474,2022-12-14 21:26:39+00:00,1603139427563442176,1230TheGambler,Defending champion France will face Argentina in the final of the 2022 FIFA World Cup. https://t.co/g4XE1lbLYw
1475,2022-12-14 21:25:48+00:00,1603139216703209476,Cheruiyotsang14,"Argentina will face defending Champions France in FIFA World Cup Final at Lusail Stadium Sunday 18th December 2022 6:00PM EAT.
#QatarWorldCup #Equipedu 🇨🇵💪 https://t.co/RFUFMCe0OY"
1476,2022-12-14 21:25:21+00:00,1603139102076960768,Abafex001,Defending champion France ends Morocco’s Qatar 2022 dream and reaches fourth World Cup final https://t.co/v9uFBDViPD
1477,2022-12-14 21:25:20+00:00,1603139098671288320,BusinessTrumpet,"Hard Fighting Morocco bows 2:0 to France in the Semi Finals of he 2022 world Cup 
https://t.co/dktqHWlk1B 

The hard fighting Atlas Lions of Morocco bowed to defending champions, the of France 2:0 in the semi finals of the ongoing 2022 World cup in France played this evening..."
1478,2022-12-14 21:23:50+00:00,1603138720852484100,argo_times,"@CNN 🧵1/2 Defending champion France ended Moroccos 2022 World Cup dream on Wednesday thanks to a 2-0 victory at the Al Bayt Stadium.Theo Hernndez scored on five minutes with an acrobatic finish, with substitute Randal Kolo Muani tapping home late on as France reached its fourth"
1479,2022-12-14 21:23:14+00:00,1603138568184123392,Urch_mann,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final
1480,2022-12-14 21:23:03+00:00,1603138524492058624,stevefmvirginia,Defending champion France will face Argentina in the final of the 2022 FIFA World Cup. https://t.co/DbrUgjM9SV
1481,2022-12-14 21:22:15+00:00,1603138323756847108,qmh2022,Defending champion France ends Morocco's Qatar 2022 dream and reaches fourth World Cup final https://t.co/TUjAh6y5ML
1482,2022-12-14 21:22:11+00:00,1603138305138503681,Sebin_Joseph_77,"🇫🇷🇫🇷⚽ Vive la France ⚽🇫🇷🇫🇷

France (2018 &amp; 2022) are the first country since Brazil (1998 &amp; 2002) to appear in back-to-back #WorldCup Finals.

The reigning champion France will take on Argentina on Sunday.

@francefootball
@KMbappe
#FrancevsMorocco"
1483,2022-12-14 21:22:07+00:00,1603138288226902019,ROVRocks,Defending champion France will face Argentina in the final of the 2022 FIFA World Cup. https://t.co/qNejhQ7o1N
1484,2022-12-14 21:20:56+00:00,1603137991500865543,newsonthemove1,France 2-0 Morocco: Hernandez and Kolo Muani send champions through to 2022 World Cup final https://t.co/Q4YPfhUV75 via @News On The Move Online
1485,2022-12-14 21:20:14+00:00,1603137816191442947,pmcafrica,"🤔
1998 - Real Madrid won the Champions League, France won the World Cup

2018 - Real Madrid won the CL, France won the WC.

2022- Real Madrid won the CL, France can win the WC...
@pmcafrica
#FIFAWorldCup #ARGFRA https://t.co/nJftUc4Sm4"
1486,2022-12-14 21:20:02+00:00,1603137764530298886,sportsepics,"World Champion  World Cup 2022: #France is the predicted winner with 50.7%. #Argentina has risen to 49.3% #ExcitementIndex 97/200, more on https://t.co/QLFBDwDAxW"
1487,2022-12-14 21:18:09+00:00,1603137288535388160,DannyRead1993,Congrats France they were average I thought during the game but well played Morocco they have become my World Cup Heroes of 2022 bring on France v Argentina in Sundays Final at the Lusali Stadium may the best team become World Champions will be watching on the BBC rather than ITV
1488,2022-12-14 21:16:45+00:00,1603136938181009408,SpiceFMHoima,"FIFA WORLD CUP QATAR 2022

France 2-0 Morocco.(FT) 
North Africans' World Cup dream is over despite valiant attempt to beat reigning champions  as Hernandez and Kolo Muani strikes set up final with Argentina for Les Bleus. https://t.co/NlLKbltuaH"
